JH,TH,slot,MEMF,MENP,SEGS,NTMF,NTMI,NTMA,NTNA,NTCT,NTST,NTBS,BOFR,BONC,BOBL,JMTO,AKFS,AKWT,FSOF,FSOO,CMAS,CMIS,CMASL,RTHS,RTMF,RTTH,parallelism
0.011752307,0.55475426,0.025705598,0.95853984,0.7776701,0.23821299,-0.011885819,0.9468628,0.3408859,0.0097959945,0.47917154,-0.00852863,0.3864522,0.7767684,0.27805394,0.85582435,0.50082076,0.55880135,0.18869367,0.96300626,0.948229,0.05290988,0.26116288,0.06951729,0.9551779,0.31751087,0.73766077,0.07408585
0.012159072,0.57969683,0.030547503,0.99123806,0.8118657,0.24275203,-0.012058699,0.9922396,0.35659033,0.008691655,0.49853697,-0.009502987,0.40073144,0.8033913,0.28559497,0.88510644,0.52011853,0.58811843,0.19985557,1.0036846,0.9857869,0.05171073,0.2684575,0.06925616,0.99308044,0.33295414,0.77721846,0.07880832
0.014570825,0.61041194,0.028190672,1.0495074,0.8421573,0.25846732,-0.015569297,1.0252435,0.37108144,0.007820108,0.5215731,-0.00958291,0.41576076,0.8445129,0.30160236,0.93892175,0.54463094,0.605371,0.21162431,1.0556074,1.0268244,0.053836476,0.2806529,0.078219414,1.0434722,0.34853768,0.81600916,0.08036925
0.01191134,0.5826794,0.021980114,1.0041066,0.79910856,0.242943,-0.010455524,0.9801729,0.3582966,0.010535599,0.4908225,-0.00857165,0.39783722,0.79476434,0.29186484,0.90076387,0.53397673,0.5952383,0.2056371,1.001838,0.9897693,0.050904766,0.27790263,0.07137567,0.98846984,0.3340721,0.7772512,0.07738416
0.012244135,0.5864203,0.027436055,1.0121235,0.813351,0.24499303,-0.013089211,0.9999551,0.3601965,0.011879654,0.5059107,-0.009939204,0.40726742,0.8128368,0.28973436,0.9087735,0.5351174,0.6024267,0.20025665,1.0183237,1.0027667,0.050390128,0.27627108,0.07471733,1.0032803,0.3375336,0.7827779,0.07642692
0.011951692,0.5358215,0.02572959,0.91539544,0.7576055,0.21904887,-0.011249994,0.91378516,0.31652942,0.0070837964,0.45724297,-0.005904692,0.36177185,0.7367529,0.26049295,0.8119743,0.4818697,0.54166543,0.17547485,0.92926365,0.9086555,0.052256968,0.24977522,0.07289997,0.914969,0.30412176,0.70162463,0.06489192
0.011249304,0.5493666,0.02215869,0.9463485,0.7696289,0.2293108,-0.011924294,0.9344607,0.3362652,0.0073147123,0.4677462,-0.008612155,0.37686124,0.7577986,0.27503437,0.8448775,0.5013159,0.56194717,0.19027416,0.95170707,0.9373095,0.049439926,0.26771963,0.063699625,0.94002175,0.31726545,0.7377956,0.071523026
0.013330296,0.5880817,0.033502437,1.0249882,0.82924515,0.2465854,-0.011214537,1.0132111,0.35964373,0.010562093,0.5102629,-0.006360571,0.40579432,0.81807864,0.28882656,0.9115193,0.5355187,0.6079544,0.1999988,1.0339904,1.0062053,0.050449975,0.283322,0.073956564,1.0165067,0.34548652,0.796568,0.075987265
0.012152545,0.54325616,0.019634113,0.9291248,0.7547763,0.23102787,-0.013623816,0.9091509,0.3310821,0.0065132906,0.45882937,-0.010160397,0.37118042,0.75054914,0.27445364,0.8272682,0.48777553,0.5371871,0.1905146,0.9289037,0.9160167,0.052255835,0.25611383,0.063465804,0.9269105,0.30859044,0.7141056,0.072434634
0.012866825,0.6883957,0.031128302,1.1953715,0.9183251,0.2844692,-0.0063121812,1.1548916,0.43198296,0.015862703,0.5780486,-0.0037984205,0.47362375,0.93089634,0.34535128,1.0871195,0.63674986,0.7196895,0.24353424,1.192725,1.1792,0.059089784,0.3198013,0.08815861,1.165883,0.397791,0.9362377,0.09706451
0.013578929,0.614688,0.030939773,1.0739113,0.84987205,0.26397026,-0.013198328,1.0601388,0.3852428,0.01578667,0.5402772,-0.006636697,0.43473712,0.8626821,0.3049634,0.9650178,0.56285137,0.63378346,0.20909114,1.0799294,1.0669944,0.053254668,0.28502068,0.08573393,1.0566932,0.35307646,0.8262608,0.07839112
0.012128286,0.59094095,0.024700157,1.0237013,0.8116266,0.251579,-0.010366959,0.9996315,0.36815792,0.010103808,0.5027446,-0.00768553,0.40660766,0.8141327,0.29914036,0.92112637,0.53971183,0.6023712,0.20785138,1.0239867,1.0082926,0.052836712,0.279976,0.0742568,1.0092093,0.33678895,0.79522276,0.08079298
0.012273394,0.63689864,0.03641723,1.117164,0.8817162,0.2727514,-0.012068552,1.0981439,0.4032345,0.015665941,0.5559449,-0.00577275,0.4481881,0.89201605,0.3167936,1.0077431,0.58056796,0.6552825,0.22042775,1.1197771,1.1016448,0.053934596,0.29248923,0.08889067,1.1032349,0.36890873,0.8624544,0.084199294
0.007033102,0.54336804,0.019435406,0.9399313,0.7480477,0.22956102,-0.009947655,0.90821904,0.33961025,0.0036517014,0.44576737,-0.00559445,0.3624062,0.7355116,0.280886,0.84059095,0.49628875,0.55233204,0.20039834,0.9325409,0.9201672,0.05805834,0.2677994,0.06100923,0.9287329,0.30876637,0.71958613,0.06507893
0.01396586,0.5520593,0.010482178,0.9630653,0.7808537,0.23497747,-0.010624439,0.926741,0.34345287,0.011260235,0.46896216,-0.0063238246,0.38184,0.75740725,0.2857377,0.84673226,0.50432813,0.5564096,0.20586795,0.9570613,0.9400163,0.047035288,0.2760509,0.05841527,0.94985855,0.3147387,0.7401471,0.07889193
0.011224851,0.61341673,0.032574356,1.0546616,0.85077727,0.25972235,-0.017307028,1.0467812,0.36677453,0.015444771,0.53514767,-0.009049478,0.42533416,0.8537036,0.28004852,0.9487326,0.54786795,0.6380706,0.19669193,1.0725828,1.0417565,0.046450306,0.28210095,0.07991929,1.0493926,0.3552458,0.8129601,0.07691212
0.010098942,0.661659,0.02326642,1.1568788,0.889989,0.2827293,-0.0037917392,1.1152917,0.41820884,0.01587703,0.56409514,-0.009562465,0.4573209,0.9028091,0.3356593,1.050193,0.6132751,0.6926304,0.23532692,1.1463112,1.142829,0.058457945,0.3064256,0.08448021,1.1237643,0.37733513,0.89897585,0.08825427
0.012457177,0.5397442,0.021018475,0.9334665,0.75411385,0.2337901,-0.013638758,0.9167572,0.33513266,0.010017098,0.46275127,-0.0071435897,0.3624808,0.7526459,0.2736108,0.82985103,0.4837909,0.5385939,0.18918492,0.93184656,0.9101268,0.049080383,0.26726094,0.06925975,0.9299873,0.3112891,0.7245219,0.06548034
0.011492893,0.59496737,0.022435255,1.0475633,0.83378494,0.24490206,-0.009196323,1.034186,0.36389697,0.008934238,0.5230809,-0.00220042,0.42742723,0.8354882,0.29606476,0.92832345,0.55328864,0.6122616,0.1995219,1.0506883,1.0394386,0.041552555,0.2866014,0.07137942,1.0349432,0.3432541,0.81297904,0.07862504
0.014625534,0.73749053,0.03338228,1.2781912,0.9723489,0.3072601,-0.011941989,1.2266905,0.46671203,0.013609142,0.61833316,-0.007881935,0.50222623,0.99832994,0.3697644,1.1666074,0.6729117,0.7533102,0.26737696,1.2773926,1.2514528,0.060655244,0.33260533,0.100147195,1.2462429,0.4188465,1.0012903,0.103751406
0.011323646,0.5700238,0.02197782,0.9842515,0.78150827,0.24146487,-0.010063161,0.9607366,0.3548059,0.011263506,0.48102692,-0.008145171,0.38891202,0.7816151,0.29001316,0.8851047,0.52152085,0.5799845,0.20189363,0.97878724,0.9708624,0.0510386,0.2697382,0.06979487,0.9691577,0.32301748,0.75993943,0.07710178
0.010451257,0.51520145,0.03483493,0.8805429,0.7444326,0.21918637,-0.012102836,0.88997895,0.31276035,0.0071221073,0.43754825,-0.012034255,0.34828112,0.71338296,0.25032437,0.7660696,0.4553654,0.5141329,0.18255553,0.8883061,0.87141997,0.053105112,0.24065043,0.062291153,0.8881211,0.3015875,0.6774918,0.06938906
0.014020957,0.67880964,0.032862097,1.1738236,0.9173607,0.28356144,-0.013386947,1.1437545,0.42390627,0.010941745,0.57920694,-0.007819089,0.46741307,0.93215936,0.33868665,1.0670592,0.6161159,0.69416195,0.23733455,1.1806852,1.1542128,0.056827568,0.3108799,0.088173814,1.15649,0.38784927,0.92263615,0.0925501
0.011738695,0.46294436,0.016834572,0.7881218,0.672183,0.19864842,-0.018059488,0.7926984,0.27519128,0.0057730083,0.40600318,-0.012513095,0.31951252,0.658415,0.23140484,0.6944007,0.41288105,0.45320737,0.15390322,0.79300296,0.78354913,0.041080248,0.22292219,0.052993022,0.8000754,0.26129583,0.60041296,0.057796907
0.012918502,0.51004124,0.024203144,0.8827343,0.72720486,0.22178227,-0.012208284,0.87063104,0.3140157,0.011801378,0.44456923,-0.008479658,0.3599191,0.7183817,0.25189406,0.7898361,0.45486906,0.50074863,0.16648096,0.88708746,0.88390756,0.04294894,0.246788,0.065357685,0.88800085,0.2927115,0.6850136,0.06641583
0.014720961,0.56159014,0.025315866,0.9632753,0.7720515,0.23467727,-0.008264539,0.9308566,0.34251675,0.00888414,0.4695332,-0.010114166,0.37870505,0.7627955,0.2753657,0.85117227,0.50454646,0.55814296,0.1978165,0.9558126,0.9421722,0.048323873,0.26222026,0.07500849,0.94809616,0.31855276,0.73361146,0.078824535
0.0138226,0.63909256,0.030066825,1.1034906,0.87100655,0.27135965,-0.013166768,1.0759468,0.395396,0.011352495,0.5473773,-0.00895797,0.43924376,0.88401186,0.317465,0.9940859,0.57469535,0.64072835,0.22251421,1.1077231,1.083133,0.05483573,0.29051948,0.08618707,1.089626,0.36370963,0.85734296,0.08623773
0.0122842565,0.52586365,0.0190945,0.88996834,0.7259747,0.22683562,-0.010436521,0.87278974,0.31626394,0.0043363054,0.44612977,-0.010291136,0.35831285,0.7318976,0.2581156,0.7875547,0.45914465,0.5031791,0.18154314,0.8947415,0.8820028,0.052356776,0.23974128,0.06700297,0.89502966,0.29598397,0.6802888,0.06537028
0.013183072,0.723951,0.036565945,1.2715209,0.96537507,0.30048817,-0.010356237,1.2215819,0.4645832,0.01189001,0.6084336,-0.004331085,0.49353814,0.9824553,0.36842415,1.1572559,0.66885424,0.7574582,0.26435077,1.2661476,1.2428225,0.061737087,0.33391997,0.09661716,1.2394739,0.41865247,0.99975944,0.10320051
0.013517983,0.4812762,0.020228751,0.8205708,0.6921175,0.19869961,-0.01568047,0.8122334,0.28540576,0.0025561978,0.4059629,-0.010532814,0.31898424,0.66165924,0.23975947,0.7157124,0.4305312,0.47846752,0.1713334,0.82225883,0.80204475,0.04232619,0.24294133,0.05000101,0.82655203,0.27686685,0.6353785,0.05904087
0.012457214,0.6420167,0.025468603,1.1108027,0.8567833,0.2682052,-0.009740789,1.07124,0.4061826,0.0137030715,0.53490376,-0.0070478944,0.43740743,0.86882085,0.3261288,1.009119,0.5900347,0.65846586,0.2330688,1.1028484,1.0942224,0.056837108,0.29743207,0.0813148,1.086005,0.36374417,0.8615399,0.090313196
0.012017064,0.52939075,0.013453399,0.9124928,0.7501626,0.22301915,-0.0019798214,0.8908292,0.31752115,0.005916782,0.45150268,-0.0034418805,0.3703544,0.73234415,0.26582667,0.79955214,0.4792642,0.5259004,0.18371287,0.9110323,0.89010733,0.04929182,0.25041392,0.062181234,0.91306543,0.3001114,0.70070696,0.06250204
0.013888672,0.71207404,0.03576062,1.2362787,0.9518983,0.2970644,-0.011104156,1.1970009,0.44793272,0.013809384,0.6028661,-0.006650652,0.48736578,0.9707531,0.35476544,1.1256945,0.64907014,0.73246837,0.25222656,1.238434,1.2113761,0.058456954,0.3241383,0.096255,1.2097327,0.40796226,0.9693615,0.09780508
0.012467772,0.6154349,0.026625551,1.0667199,0.8459561,0.26470613,-0.015712935,1.0522507,0.3851153,0.012246863,0.53762037,-0.010288152,0.43253487,0.86333853,0.30814555,0.9691149,0.5607814,0.627668,0.20924357,1.0752172,1.0596555,0.053219434,0.27986145,0.08311805,1.0549119,0.34904712,0.827003,0.083671674
0.011434466,0.45605507,0.02655935,0.78163105,0.6610201,0.20131533,-0.01658016,0.770853,0.2615888,0.012957514,0.38909134,-0.015986886,0.2956333,0.63986933,0.23158489,0.6687331,0.40031424,0.4391278,0.16046557,0.77607185,0.7598093,0.05230399,0.23300925,0.048937038,0.7795497,0.26154995,0.5827472,0.052163165
0.011814207,0.40718982,0.010668327,0.69947827,0.6368645,0.17037746,-0.015565445,0.7133265,0.23317648,-0.0040020566,0.3611851,-0.013666314,0.2825081,0.592827,0.19618222,0.57974553,0.3603832,0.38426465,0.1450556,0.7019822,0.6865812,0.046510965,0.20596966,0.038838383,0.7258645,0.23630337,0.5228845,0.03698435
0.009937361,0.5204719,0.027622279,0.8921661,0.74232984,0.22695668,-0.013035835,0.89143324,0.31093985,0.0044736494,0.45415,-0.009570635,0.3562078,0.73497736,0.25781873,0.78892493,0.46490595,0.5166081,0.17239043,0.901241,0.87844515,0.050089072,0.2523717,0.06562612,0.9000497,0.30104512,0.6868564,0.06694782
0.01275865,0.64822745,0.031471267,1.1282449,0.88046813,0.27393675,-0.011273456,1.0970235,0.40679464,0.012829759,0.5495723,-0.0074225618,0.44235972,0.88742375,0.32439187,1.0221661,0.5931342,0.6677892,0.22930212,1.1276261,1.105793,0.054354243,0.30255586,0.08648697,1.104205,0.37079427,0.87845945,0.08673227
0.011979766,0.54995537,0.024086647,0.947345,0.77374995,0.2361746,-0.013823909,0.93991494,0.334412,0.010111229,0.47865123,-0.010549973,0.38068765,0.77085704,0.27364936,0.8452695,0.4950629,0.5526446,0.18659638,0.9546175,0.9351521,0.04868901,0.26152533,0.06920708,0.94482946,0.31384233,0.7323164,0.07160343
0.011353217,0.6191833,0.029803589,1.0759916,0.8477486,0.2665875,-0.011416209,1.0545177,0.38849193,0.011395686,0.53208894,-0.008054758,0.42997286,0.86122084,0.3105171,0.97381544,0.5617172,0.6303433,0.21400775,1.0802623,1.059299,0.05579731,0.28742054,0.08349853,1.0636816,0.35284922,0.8361315,0.08472264
0.017149962,0.4258768,0.017990258,0.7368025,0.66019094,0.18482916,-0.016324323,0.75187594,0.24128549,0.0034843166,0.38748848,-0.0122792525,0.2982262,0.6286949,0.20058346,0.6194097,0.3722987,0.3999015,0.13934329,0.7442214,0.7225086,0.044535726,0.21010266,0.049469016,0.76302505,0.25054312,0.551156,0.042251896
0.015097447,0.5287794,0.026946668,0.9148437,0.7599523,0.22410022,-0.013923933,0.9140113,0.3166875,0.015111231,0.4647998,-0.008263032,0.3712365,0.74816597,0.256823,0.808844,0.47760046,0.53719705,0.1752975,0.9256116,0.90809685,0.046455145,0.2525978,0.06568467,0.91397417,0.3086948,0.6976045,0.06677513
0.011986658,0.59861994,0.024828523,1.0355796,0.8203248,0.2525169,-0.010992263,1.0095549,0.3682555,0.015632436,0.5094609,-0.0063793985,0.41376254,0.82626873,0.2983455,0.9282113,0.54414153,0.6047514,0.20823029,1.0314751,1.021311,0.055447005,0.27263266,0.078499205,1.0215497,0.34386843,0.79269886,0.08192538
0.015056439,0.4504994,0.016953208,0.7619696,0.64966553,0.19585165,-0.012013433,0.7559139,0.26449442,0.007809632,0.3816649,-0.010515767,0.3024282,0.62525344,0.22355577,0.6595336,0.39630547,0.42942655,0.15698257,0.7621168,0.7493086,0.0444619,0.22458673,0.049939655,0.771328,0.25394315,0.5776165,0.05661812
0.010541894,0.64031655,0.024006084,1.0947052,0.86253893,0.26510996,-0.012560745,1.067465,0.39578313,0.01030852,0.5382766,-0.008582103,0.43742678,0.87522113,0.32110688,0.9962932,0.5782474,0.64816165,0.2248728,1.0994806,1.0822674,0.05237918,0.29310116,0.080158435,1.0848213,0.3598628,0.86548823,0.08566064
0.012684844,0.6338428,0.026253954,1.0912018,0.85120994,0.26665622,-0.013082811,1.0615059,0.39837843,0.0121471295,0.53540623,-0.008948497,0.4343868,0.86762226,0.32047728,0.99331653,0.5765631,0.6435417,0.22517173,1.0908767,1.0771066,0.05537392,0.29088536,0.080558814,1.0755309,0.3562761,0.8499196,0.088263065
0.013181545,0.5725948,0.028140303,0.9914358,0.8024909,0.24162921,-0.016148116,0.9750091,0.35194597,0.005657681,0.4909744,-0.00853316,0.3906236,0.79603654,0.2858766,0.8867391,0.51651764,0.5785226,0.19929568,0.99477947,0.97220916,0.051543687,0.27072838,0.070242815,0.98810506,0.32975072,0.7707959,0.075180724
0.01122354,0.7388984,0.031542286,1.2913889,0.98093504,0.30948788,-0.011234854,1.2542183,0.4717992,0.017908469,0.63417935,-0.0074601797,0.5173569,1.0139575,0.37297574,1.1895148,0.6878467,0.7788029,0.25755036,1.2928582,1.281409,0.061321404,0.3314247,0.100664586,1.2566696,0.42375693,1.012882,0.1032906
0.013482839,0.6430069,0.028701447,1.1160562,0.8779686,0.2694125,-0.015377586,1.0934582,0.4025303,0.013435164,0.5560246,-0.0093212975,0.44704083,0.8917641,0.3193157,1.0116315,0.588358,0.6600169,0.22277708,1.1202636,1.1049306,0.05364576,0.2926709,0.08509261,1.0990986,0.3684935,0.86526585,0.08661251
0.0121341795,0.52425414,0.0132101,0.896533,0.7365925,0.22773229,-0.016332582,0.8767578,0.31847194,0.00505209,0.4534569,-0.012397992,0.3580111,0.72956115,0.26921466,0.7943708,0.46901694,0.5207828,0.18946595,0.9027779,0.8843788,0.046559002,0.2559265,0.05241327,0.8989811,0.29477638,0.6961854,0.07365583
0.0052205846,0.63322264,0.031130098,1.1077236,0.867359,0.26107186,-0.020493586,1.0772475,0.38990188,0.010307566,0.54609835,-0.002295698,0.439459,0.8717527,0.31323302,0.9864344,0.5840451,0.6591118,0.21042643,1.0961714,1.0775781,0.04656898,0.29907644,0.07996563,1.0897743,0.3633874,0.8442723,0.08551784
0.015521914,0.4466003,0.031583015,0.7715698,0.6733319,0.1877474,-0.017906789,0.78581756,0.2583516,0.0035689478,0.39890018,-0.0029490916,0.31850213,0.6431955,0.21994787,0.6690147,0.39772123,0.44240522,0.14555287,0.79700863,0.7702209,0.04915386,0.2238736,0.048555635,0.7932395,0.27000636,0.59891796,0.05296817
0.012653239,0.4983302,0.0295538,0.8629794,0.72519416,0.20406248,-0.01541254,0.87648135,0.29684725,0.010162503,0.44854087,-0.005782093,0.34648338,0.7151365,0.25237855,0.7514597,0.44941932,0.49930564,0.15662247,0.8805276,0.8508561,0.047966745,0.2373141,0.059789956,0.87049204,0.29029378,0.653263,0.05925375
0.0128107965,0.6863508,0.031300075,1.1987442,0.924542,0.28702632,-0.013887097,1.164821,0.4368966,0.010272504,0.58534646,-0.0069326786,0.47320932,0.9427154,0.3472743,1.0956681,0.6325514,0.71420616,0.2431571,1.1995995,1.1794792,0.057435866,0.31575203,0.08992344,1.175274,0.39359877,0.9431163,0.09480132
0.011396311,0.4338731,0.017793823,0.73878074,0.6448941,0.18497108,-0.016116325,0.74618816,0.2541986,0.0022885208,0.37880698,-0.0108039705,0.29775038,0.6185543,0.2157833,0.6386146,0.3840175,0.42381302,0.14559297,0.745311,0.7331055,0.04327946,0.21621764,0.043843567,0.75768244,0.2504281,0.56406295,0.05411024
0.012579232,0.5745916,0.027930193,0.99139774,0.795495,0.2371628,-0.012213332,0.96313494,0.35394838,0.0039143194,0.4794556,-0.0078863865,0.38399547,0.78096104,0.29023844,0.88215125,0.5206203,0.58402425,0.20853882,0.9904033,0.96684736,0.0520471,0.27890754,0.063492075,0.9873749,0.33196396,0.7762154,0.07812001
0.0085158795,0.49948528,0.011938778,0.8744351,0.71199036,0.20885758,-0.007799168,0.8640883,0.29677165,0.0024241437,0.43348202,-0.003337863,0.3562479,0.7073415,0.24663842,0.7504207,0.45175484,0.4841181,0.17039408,0.86805886,0.86307245,0.03354152,0.24528156,0.055828884,0.8740213,0.28136358,0.66351175,0.06365466
0.012472734,0.6887768,0.029681832,1.1916475,0.91797394,0.28603736,-0.01328056,1.1514103,0.4344491,0.009387032,0.57796997,-0.008911247,0.46813267,0.9348173,0.3476614,1.0854206,0.6298313,0.70820385,0.2470364,1.1905679,1.1695559,0.05721702,0.31581005,0.089840256,1.1681924,0.3916036,0.93719417,0.095612824
0.010476328,0.603349,0.026388183,1.0499603,0.8318962,0.25571564,-0.01298165,1.0332122,0.37790346,0.011276708,0.51988786,-0.008912708,0.42099446,0.83897316,0.30165493,0.95011926,0.55401415,0.6243469,0.20736983,1.0524787,1.0406123,0.053308543,0.28144023,0.07931171,1.0370312,0.3473382,0.8142427,0.07992996
0.00991106,0.4174335,0.012852003,0.6931807,0.60337156,0.17321049,-0.00952147,0.6918709,0.23270872,0.003968597,0.33909413,-0.006685353,0.27308196,0.5657466,0.20990556,0.5854748,0.36065528,0.39874756,0.13387923,0.70075285,0.6804123,0.037419066,0.2140894,0.037678648,0.7038085,0.23117732,0.52988493,0.05479982
0.013191134,0.69726884,0.03418941,1.2144988,0.9346742,0.29383808,-0.010130723,1.1787815,0.4403937,0.016048118,0.59488446,-0.0066637723,0.48328993,0.9569587,0.3479105,1.1057727,0.63915884,0.7201504,0.24430494,1.2165624,1.1958444,0.05923494,0.31703216,0.0963973,1.1874691,0.3993613,0.94578564,0.09666975
0.012346916,0.5913526,0.012889468,1.0040791,0.80512893,0.25246164,-0.0066330926,0.96780473,0.3524265,0.013389134,0.49398777,-0.009197659,0.39581993,0.79981214,0.29970902,0.88390833,0.5254678,0.5800451,0.20609803,1.0043349,0.9865165,0.05706655,0.27605885,0.07183774,0.9925076,0.3253637,0.77837384,0.07794586
0.013743207,0.60895437,0.027442172,1.0454521,0.83242804,0.25345367,-0.013394644,1.0130687,0.37268263,0.0051193987,0.5091867,-0.009802329,0.4079187,0.8274649,0.30520445,0.9356017,0.5477335,0.6101198,0.21894535,1.0467958,1.0180913,0.053012144,0.28838813,0.07285489,1.0369,0.3473771,0.81892455,0.08181767
0.0143324435,0.63443166,0.030294694,1.1019258,0.8715549,0.26448125,-0.013517444,1.0807593,0.39393458,0.013628499,0.5468504,-0.008077162,0.43995762,0.8760284,0.31301746,0.9930031,0.58125293,0.6552939,0.21984975,1.1092218,1.088368,0.052909877,0.29677093,0.08266752,1.0845406,0.36653462,0.85536325,0.08417128
0.012071297,0.624418,0.028966367,1.0819528,0.8611393,0.26539811,-0.012254604,1.0694345,0.3844373,0.012923897,0.5428248,-0.0075627742,0.43841267,0.8711631,0.30762395,0.97972953,0.56939256,0.64207935,0.20799176,1.0922925,1.0718106,0.0541435,0.28967023,0.08371851,1.0691121,0.35974044,0.84288555,0.082237944
0.0137849,0.50654703,0.028204296,0.8753167,0.7349996,0.21389645,-0.012084094,0.87040913,0.30041277,0.0071293046,0.43862984,-0.008048157,0.34616473,0.70852035,0.2480354,0.7604136,0.4541079,0.5088027,0.1721208,0.88401496,0.8571384,0.04754306,0.2518415,0.058458924,0.8794989,0.297675,0.6707583,0.063861325
0.011747189,0.5258799,0.02508353,0.8980758,0.74882185,0.22675845,-0.013560903,0.8893057,0.31014487,0.0077508395,0.450403,-0.013630095,0.36358148,0.73001826,0.25397226,0.7912055,0.46468198,0.51695687,0.1747564,0.9068105,0.8874301,0.053341363,0.24935997,0.06672235,0.8988297,0.2941116,0.68523365,0.06946616
